,target,clean_text_hard,clean_text_light,tweet_len,urls,hashtags,emojis,mentions
11589,0,suesuezep withorpe jackiegower jfc thanks sue pressure public forced companies stop trading ae sh rd,@SueSuezep @withorpe @JackieGower2 JFC. Thanks Sue. Pressure from the public has forced companies to stop trading,113,['https://t.co/Ae3R4Sh0RD'],[],[],"['@SueSuezep', '@withorpe', '@JackieGower2']"
11590,0,sarajane castillocub derbychrisw fleeing west russia defending fr qtuevrurh,@SaraJane101 @Castillocub @DerbyChrisW Yet they're all fleeing to the west and not to Russia and defending their fr,115,['https://t.co/QtUEVRurH5'],[],[],"['@SaraJane101', '@Castillocub', '@DerbyChrisW']"
11591,0,apple ford big brands join corporate wave shunning russia ukraine russia gntrappdj youtube,"Apple, Ford, other big U.S. brands join corporate wave shunning Russia Ukraine Russia  via @YouTube",99,['https://t.co/6gNtRApPDJ'],['#SlavaUkraini'],[],['@YouTube']
11592,0,gadhwara democracy deception deception falsehood act statement misleads pgj tpf ib,"@Gadhwara27 It is about Democracy against Deception! ""Deception or falsehood is an act or statement that misleads,",114,['https://t.co/PGj1TPf5iB'],[],[],['@Gadhwara27']
11593,0,hey people know twitter russian sanctions spreading information ukraine hyzglvdpqt,"Hey people, do you know that twitter is under Russian sanctions for spreading information about Ukraine? Me neither",115,['https://t.co/HyzGLvDPqT'],[],[],[]
11594,0,davidaxelrod thank fir saying feel,@davidaxelrod Thank you fir saying how I feel.,46,[],['#SlavaUkraini'],[],['@davidaxelrod']
11595,0,paralympics parasnowsports cdnparalympics paraicehockey worldcurling beijing gettyimages ban russia efcfbezxli,@Paralympics @ParaSnowSports @CDNParalympics @paraicehockey @worldcurling @Beijing2022 @GettyImages Ban Russia and,114,['https://t.co/eFCFbEZXLI'],[],[],"['@Paralympics', '@ParaSnowSports', '@CDNParalympics', '@paraicehockey', '@worldcurling', '@Beijing2022', '@GettyImages']"
11596,0,abc ukraine farmers pulling abandoned russian tanks prcaptmmsk,@ABC UKRAINE FARMERS PULLING ABANDONED RUSSIAN TANKS.,53,['https://t.co/prcaptmMSk'],['#SlavaUkraini'],[],['@ABC']
11597,0,ladybug davidgokhshtein amazing sad time amazed ukraine peopl klvbgguvm,@ladybug08a @davidgokhshtein How amazing and sad at same time this can be. I'm really amazed by the Ukraine peopl,113,['https://t.co/KLVbggUvm3'],[],[],"['@ladybug08a', '@davidgokhshtein']"
11598,0,want proud america long putin gop exists demsrpatriots vizmxldjgz,"I want to be just as proud of America, but as long as the Putin's @GOP EXISTS, I cannot be.",91,['https://t.co/viZMXldjgz'],['#DEMSRPatriots'],[],['@GOP']
11599,0,kyiv city far goabcqrahn,"Kyiv, a city too far",20,['https://t.co/goabcQrAHN'],['#SlavaUkraini'],[],[]
11600,0,defenceu zelenskyyua care stoprussia,@DefenceU @ZelenskyyUa Take care of yourself,44,[],"['#SlavaUkraini', '#StayStrongUkraine', '#StopRussia']",[],"['@DefenceU', '@ZelenskyyUa']"
11601,0,wholewideworld prague approves defeatputin exdhvfb qa,. and the  . APPROVES.,22,['https://t.co/exDhVFB8qa'],"['#WholeWideWorld', '#DefeatPUTIN', '#IstandWithUKRAINE', '#StandWithUkraineNOW']",[],[]
11602,0,defense putler actions shows enemy freedom democracy shunned shame jz hmedic,ANY defense of Putler's actions shows you to be an enemy of freedom and democracy. You should be shunned and shame,114,['https://t.co/jz24HmEDIc'],[],[],[]
11603,0,kiraincongress blow death thousend cuts ukraine op eknjdct,@kiraincongress Next blow . Death by a thousend cuts.,53,['https://t.co/OP4EKNjDCt'],"['#DeathbyaThousendCuts', '#UkraineRussiaWar', '#Ukraine']",['👇'],['@kiraincongress']
11604,0,patriot oleksander vulinenko aunt left home canada joined forces fight wfc iwylxo,"This is a PATRIOT ! Oleksander Vulinenko and his aunt left their home in Canada, and joined forces to fight for",111,['https://t.co/wfC4iWYLXo'],[],[],[]
11605,0,believe infinite potential limitations set healthy happy sno boh qe,Believe in your infinite potential. Your only limitations are those you set upon yourself. Be  Be,97,['https://t.co/SNO8bOH1QE'],"['#Healthy', '#happy']",[],[]
11606,0,question scotland money order support ukrainian refugees sn kpy eh,"Question. Where will Scotland get all the money from,(in order to support all the Ukrainian refugees that their SN",114,['https://t.co/KPY7Eh9u2o'],[],[],[]
11607,0,reuters sits like duck sits like duck sits like duck sits like duck russian sitting duck klfeihrno,"@Reuters If it sits like duck, sits like duck, sits like duck and sits like a duck - it's a russian sitting duck.",113,['https://t.co/0klfEiHrno'],[],[],['@Reuters']
11608,0,everythingetsy unisex heavy cotton tee basic staple wardrobe foundation ca qibxhfd mr,@EverythingEtsy The unisex heavy cotton tee is the basic staple of any wardrobe. It is the foundation upon which ca,115,['https://t.co/QibXhfD8MR'],[],[],['@EverythingEtsy']
11609,0,maddow richard russian pronunciation kyiv good especially russian arm yl hjazqzi,@maddow why is Richard using the Russian pronunciation of Kyiv? Not a good move especially now as the Russian arm,113,['https://t.co/yL1hJaZqZI'],[],['😕'],['@maddow']
11610,0,thank zwst_official stopputinnow vitscheberlin fscauyene,Thank you @zwst_official .,26,['https://t.co/fsCaUyene5'],"['#StandWithUkraine', '#StandingWithUkraine', '#SlavaUkraini', '#StopPutinNOW', '#VitscheBerlin']","['💛', '💙']",['@zwst_official']
11611,0,bittersweet story hope brand new baby grows peaceful ukraine miozsy ure,Such a bittersweet story. I hope this brand new baby grows up in a peaceful Ukraine.,84,['https://t.co/mIoZSY2URE'],['#StandWithUkraine'],[],[]
11612,0,putin war chose remain clear eyed reality lose plot esjugxlds,"""This is Putin's war. He chose it. And we should remain clear-eyed about this reality. Don't lose the plot. """,109,['https://t.co/esJugxLDS7'],[],[],[]
11613,0,resilience key winning horrid war wdcsncq,"Resilience, that s the key to winning this horrid war.",54,['https://t.co/K77wDcsncQ'],"['#PutinWarCriminal', '#SlavaUkraini', '#StandWithUkraine']",[],[]
11614,0,putin style johnsonout hoyleout blr tybc,Putin style,11,['https://t.co/8bLR02tyBc'],"['#JohnsonOut55', '#HoyleOut', '#SlavaUkraini']",[],[]
11615,0,russian soldiers shot old ukrainian couple driving home audio translation reply ukraine ryacldtuj,Russian soldiers shot an old Ukrainian couple who were driving home. (Audio translation is in reply below).,107,['https://t.co/ryACLDtuj6'],['#Ukraine'],[],[]
11616,0,unsucsessful try putinpropaganda kherson svpol lvx,Unsucsessful try to make,24,['https://t.co/LVx8238f1D'],"['#putinpropaganda', '#Kherson', '#SlavaUkraini', '#gofuckyourselves', '#svpol']",[],[]
11617,0,tsihanouskaya belarusians ukrainians russians freedom peace democracy putin support fmxafyakwo,"@Tsihanouskaya Belarusians, Ukrainians, Russians can all have freedom, peace and democracy if Putin and his support",115,['https://t.co/fmXAfYAKwO'],[],[],['@Tsihanouskaya']
11618,0,rogozin dude space program break decades ships garbage rockets inferior lc bwyzph,"@Rogozin Dude your space program hasn t had a break thru in decades. Your ships are garbage, your rockets inferior",114,['https://t.co/Lc60BWyzPH'],[],[],['@Rogozin']
11619,0,bad bombing children hospitals opys fon,This is very bad. Bombing children s hospitals.,47,['https://t.co/OPyS4m4fON'],['#SlavaUkraini'],[],[]
11620,0,yoksig gemini blm jtruss sunflwrgirl katibug beachlifelinda real_chatty_cat omega stone pei obco,@yoksig @Gemini21BLM @JtRuss21 @Sunflwrgirl2 @katibug817 @beachlifelinda1 @Real_Chatty_Cat @omega7stone,103,['https://t.co/PEi4obCO4M'],[],[],"['@yoksig', '@Gemini21BLM', '@JtRuss21', '@Sunflwrgirl2', '@katibug817', '@beachlifelinda1', '@Real_Chatty_Cat', '@omega7stone']"
11621,0,field human conflict owed churchill words probably qnr eb,"""Never in the field of human conflict was so much been owed by so many to so few"". Churchill's words probably haven",115,['https://t.co/QnR0N1Q9eb'],[],[],[]
11622,0,wsj visit cnnbrasil page jairbolsonaro recent visit declared solidarity russia zbtskpnit,"@WSJ Please visit @CNNBrasil page to see that on @jairbolsonaro recent visit he declared ""solidarity"" with Russia.",114,['https://t.co/ZbtsKPniT4'],[],[],"['@WSJ', '@CNNBrasil', '@jairbolsonaro']"
11623,0,huskerdjp jules mommamia hello dear resister let grow resistance wytvildvmj,@huskerdjp @jules1327 @mommamia1217 Hello dear Resister! Let's grow the resistance together because we are,106,['https://t.co/WytVILdvmJ'],[],[],"['@huskerdjp', '@jules1327', '@mommamia1217']"
11624,0,mfa_russia rusembusa russiaun mfa_ukraine natomission_ru rusembest statedept rusembukraine rf_osce ernroqvrht,@mfa_russia @RusEmbUSA @RussiaUN @MFA_Ukraine @natomission_ru @RusEmbEst @StateDept @RusembUkraine @RF_OSCE Take no,115,['https://t.co/ernROQVrHT'],[],[],"['@mfa_russia', '@RusEmbUSA', '@RussiaUN', '@MFA_Ukraine', '@natomission_ru', '@RusEmbEst', '@StateDept', '@RusembUkraine', '@RF_OSCE']"
11625,0,sending respect solidarity ukraine russians feel helpless trapped powerless ajvo ok gv,"Sending respect and solidarity to  AND to all the  who feel helpless, trapped and powerless",91,['https://t.co/AJvO2oK2gV'],"['#Ukraine', '#Russians']",[],[]
11626,0,kharalsagar zelenskyyua vonderleyen thank speaking come read updated news mexpwferfg,@KharalSagar @ZelenskyyUa @vonderleyen Thank you for speaking up! Please come and read the most updated news from U,115,['https://t.co/meXpwFERfG'],[],[],"['@KharalSagar', '@ZelenskyyUa', '@vonderleyen']"
11627,0,resistance ukrainian musicians remarkable ukraine resistance qkyu,The resistance of the Ukrainian musicians is remarkable.,56,['https://t.co/24U7qKYu5O'],"['#Ukraine', '#Resistance', '#SlavaUkraini']",[],[]
11628,0,mrsorokaa resist kolfgngfvn,@mrsorokaa resist  .,20,['https://t.co/koLFgnGFvN'],['#SlavaUkraini'],[],['@mrsorokaa']
11629,0,stand ukraine славаукраїні yf lzufbr pcwu sas,Do you stand with Ukraine? :).    н,35,"['https://t.co/YF08LZUFbr', 'https://t.co/PcWU9SAs60']","['#StandWithUkraine', '#SlavaUkraini', '#СлаваУкраїні']","['👏', '🏻', '👏', '🏻', '👏', '🏻']",[]
11630,0,ukrainian soldier ukraine ukraineinvasion ukraina ukrainian ukrainekrieg ukraineconflict nkoluqzofr,Ukrainian soldier:,18,['https://t.co/nKoLuQZofr'],"['#Ukraine', '#UkraineRussianWar', '#UkraineInvasion', '#Ukraina', '#ukrainian', '#UkraineKrieg', '#UkraineConflict']",[],[]
11631,0,today ukrainians stand freedom peace nowar tbilisi emhkxyhxkv,Today we are all Ukrainians! We stand for freedom and peace!,60,['https://t.co/EMhKxyHXkV'],"['#SlavaUkraini', '#NoWar', '#StandWithUkraine', '#Tbilisi']",['❤'],[]
11632,0,sound russian helicopter shoot red dawn energy ukraine wolverines manpad yeu ttshy,SOUND ON! Russian helicopter shoot down! Red Dawn energy!     .,63,['https://t.co/Yeu39TTsHY'],"['#Ukraine', '#SlavaUkraini', '#Wolverines', '#manpad']",[],[]
11633,0,meesterbooster teamkhabib mousasi_mma thank know gonna jerking brvg ajtxe,@MeesterBooster @TeamKhabib @mousasi_mma Just say thank you because you and I both know you re gonna be jerking o,113,['https://t.co/bRVG6AjTXE'],[],[],"['@MeesterBooster', '@TeamKhabib', '@mousasi_mma']"
11634,0,davidgokhshtein analyse cold head statements merely days aggression war started,@davidgokhshtein If you analyse with cold head such statements a merely 6 days after an aggression war started by t,115,['https://t.co/9L9z3g9u4Y'],[],[],['@davidgokhshtein']
11635,0,exactly aim deliberately civilians terrorism oooumvfw,"Exactly!!!! When you aim deliberately at civilians, this is TERRORISM!",70,['https://t.co/B1OooumVFW'],['#SlavaUkraini'],"['💙', '💛', '💙', '💛', '💙']",[]
11636,0,yup azerbaijan deal daily basis provocations sabotage terrorism strai dzb vic,"Yup, this is what  has to deal with on daily basis. Provocations, sabotage, terrorism, and just strai",101,['https://t.co/Dzb9A81viC'],['#Azerbaijan'],[],[]
11637,0,absolutely tragic going ukraine loving citizens day pricele uifi bmb,"Absolutely tragic what's going on in Ukraine, but I'm loving the citizens more and more every day. This, is pricele",115,['https://t.co/UIfI6B8bMB'],[],[],[]
11638,0,ralee good russian invader dead russian invader carryon,@RALee85 The only good Russian invader is a dead Russian invader.,65,[],"['#CarryOn', '#SlavaUkraini']",[],['@RALee85']
11639,0,kyivindependent potus canadianpm natosecgen truly believe nato coldwar ojqzuyep,@KyivIndependent @POTUS @CanadianPM @NATOSecGen truly believe that @NATO hasnt been in a  since 2014. Not,105,['https://t.co/OjQZUyEp7b'],['#ColdWar'],[],"['@KyivIndependent', '@POTUS', '@CanadianPM', '@NATOSecGen', '@NATO']"
11640,0,quicktake oh geee effective said send peace keepers,@Quicktake Oh geee. That will be effective said no one ever! Send in peace keepers.,83,[],['#SlavaUkraini'],[],['@Quicktake']
11641,0,mcfaul sickening media businesses conflict ukraine defeat weak putin boys qtj rhopu,"@McFaul Sickening!!! And still media &amp; businesses call it a conflict. Ukraine will defeat the weak  boys, no",112,['https://t.co/qTj4RhOpu9'],['#Putin'],[],['@McFaul']
11642,0,russia special military operation war initiated president innocent democr bnmmtf lag,"It's not 'Russia's special military operation', it's war, initiated by your president, against the innocent, democr",115,['https://t.co/bNMmtf1LAg'],[],[],[]
11643,0,going happen putin stop qb hgeb ho,its going to happen anyway so just get on with it  will not stop,64,['https://t.co/Qb2HgeB6ho'],"['#bootsontheground', '#NoFlyZoneOverUkraine', '#Putin']",[],[]
11644,0,deserve forgiven sosukraine tbcnpqfuwm,They don't deserve to be forgiven!,34,['https://t.co/tBcnpqFuwm'],"['#SOSUKRAINE', '#SlavaUkraini', '#UkraineWillResist', '#RussianWarCrimes']",[],[]
11645,0,markito fight faith wotzholldh,@markito0171 Fight with faith!,30,['https://t.co/WoTzHOLldH'],['#SlavaUkraini'],[],['@markito0171']
11646,0,gop senategop parasites bootlickers finally real opportunity denouncetrump end umsfb jk,"@GOP @SenateGOP. Your move,   You FINALLY have a REAL opportunity to  and END",77,['https://t.co/UmsfB4JK08'],"['#parasites', '#bootlickers', '#DENOUNCEtrump']",[],"['@GOP', '@SenateGOP']"
11647,0,zelenskyyua worldbank davidmalpasswbg care ukraine win,@ZelenskyyUa @WorldBank @DavidMalpassWBG Take care of yourself and Ukraine will win,83,[],['#slavaukraini'],"['💙', '💛']","['@ZelenskyyUa', '@WorldBank', '@DavidMalpassWBG']"
11648,0,mariana_betsa fearlessness impresses day wkvst,@Mariana_Betsa Their fearlessness impresses me more every day.,62,['https://t.co/WkvST2L2P1'],"['#StandWithUkraine', '#PutinIsaWarCriminal', '#SlavaUkraini']",[],['@Mariana_Betsa']
11649,0,kyivindependent need suppose tractor,"@KyivIndependent You will need more , I suppose.",48,[],"['#SlavaUkraini', '#tractor']",['🚜'],['@KyivIndependent']
11650,0,marcorubio ballsac feel liberty inform throbbing cunt,"@marcorubio being a ballsac myself, I feel at liberty to inform you that you're throbbing cunt.",95,[],"['#SlavaUkraini', '#UkraineRussianWar']",[],['@marcorubio']
11651,0,protesting kiddiewinks manchester earlier youngest bairn busy eyeing donut stall mnwvhfedx,Protesting with the kiddiewinks in Manchester earlier. The youngest bairn was busy eyeing up the donut stall at the,115,['https://t.co/7MNWvHfedx'],[],[],[]
11652,0,marqs__ nice start,@MarQs__ A nice start.,22,[],['#SlavaUkraini'],"['🙏', '🏻', '♥']",['@MarQs__']
11653,0,important step forward support ukrainian refugees unaccompanied minors protected ififglqe,A very important step forward to support Ukrainian refugees. Unaccompanied minors must be protected.,100,['https://t.co/2ifIfGlqe9'],[],['👌'],[]
11654,0,johnsonout bring government national unity qp,Bring in a Government of National Unity.,40,['https://t.co/9l1ME5qP0T'],"['#JohnsonOut42', '#SlavaUkraini']",[],[]
11655,0,rest peace brentrenoud children women sick old murdered putin tik tok nato wake xgn kivz,"Rest in Peace  . Children, women, the sick, old are being murdered by  tik tok . @NATO wake up!",95,['https://t.co/6XGn92KivZ'],"['#BrentRenoud', '#Putin']",['🙏'],['@NATO']
11656,0,porygondoteth extremely happy applaud suffering russian civilians select new leader lhy lxszwi,@porygondoteth I'm extremely happy to applaud the suffering of Russian civilians until they select a new leader who,115,['https://t.co/LhY8lxSzWi'],[],[],['@porygondoteth']
11657,0,god believe fearless people ukraine putinswar tmpz nm cp,My god. I just can't believe how fearless these people are.,59,['https://t.co/tmpz3nM9cp'],"['#Ukraine', '#SlavaUkraini', '#PutinsWar']","['😮', '👏', '💪']",[]
11658,0,ua_parliament ukrainians world march main squares cities demand oavrvaure,"@ua_parliament Ukrainians all around the world! On March 5-6, go to the main squares of your cities and demand to C",115,['https://t.co/6oAVrVaURE'],[],[],['@ua_parliament']
11659,0,hell yess cwmdjhm,Hell Yess!!,11,['https://t.co/cwmdjhm08T'],['#SlavaUkraini'],[],[]
